,animal,birthdate,genotype,recording,start,end,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,num_events_last120s,activity_last120s,freq_left,bins_left,date,bins_left_v2
147,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean14,0.1,500,4,1,y,0,0,67,0.5583333333333332,1.0,4200,230223,4200
148,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.8166666666666667,4450,230223,0
149,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.4,5050,230223,600
150,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.7166666666666667,5650,230223,1200
151,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.36666666666666664,6250,230223,1800
152,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.55,6850,230223,2400
153,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.13333333333333333,7450,230223,3000
154,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.18333333333333332,8050,230223,3600
155,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.25,8650,230223,4200
156,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.05,9250,230223,4800
157,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean14,0.1,500,4,2,y,0,0,13,0.10833333333333334,0.16666666666666666,9850,230223,5400
158,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.23333333333333334,10450,230223,0
159,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.0,11050,230223,600
160,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.13333333333333333,11650,230223,1200
161,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.016666666666666666,12250,230223,1800
162,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.0,12850,230223,2400
163,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.0,13450,230223,3000
164,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.0,14050,230223,3600
165,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.016666666666666666,14650,230223,4200
166,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.016666666666666666,15250,230223,4800
167,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean14,0.1,500,4,3,y,0,0,4,0.03333333333333333,0.05714285714285714,15850,230223,5400
168,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.016666666666666666,0,230223,0
169,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.18333333333333332,600,230223,600
170,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.08333333333333333,1200,230223,1200
171,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.0,1800,230223,1800
172,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.0,2400,230223,2400
173,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.0,3000,230223,3000
174,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.0,3600,230223,3600
175,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean15,0.1,500,4,1,y,0,0,1,0.008333333333333333,0.04,4200,230223,4200
176,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.4666666666666667,4450,230223,0
177,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.7,5050,230223,600
178,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.6666666666666666,5650,230223,1200
179,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.23333333333333334,6250,230223,1800
180,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.11666666666666667,6850,230223,2400
181,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.05,7450,230223,3000
182,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.0,8050,230223,3600
183,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.0,8650,230223,4200
184,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.0,9250,230223,4800
185,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean15,0.1,500,4,2,y,0,0,0,0,0.0,9850,230223,5400
186,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,10450,230223,0
187,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,11050,230223,600
188,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,11650,230223,1200
189,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,12250,230223,1800
190,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,12850,230223,2400
191,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,13450,230223,3000
192,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,14050,230223,3600
193,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,14650,230223,4200
194,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,15250,230223,4800
195,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean15,0.1,500,4,3,y,0,0,0,0,0.0,15850,230223,5400
196,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.26666666666666666,0,230223,0
197,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.1,600,230223,600
198,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.23333333333333334,1200,230223,1200
199,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.36666666666666664,1800,230223,1800
200,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.4,2400,230223,2400
201,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.55,3000,230223,3000
202,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.5166666666666667,3600,230223,3600
203,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean16,0.1,500,4,1,y,0,0,60,0.5,0.44,4200,230223,4200
204,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.43333333333333335,4450,230223,0
205,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.3,5050,230223,600
206,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.4166666666666667,5650,230223,1200
207,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.18333333333333332,6250,230223,1800
208,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.26666666666666666,6850,230223,2400
209,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.25,7450,230223,3000
210,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.0,8050,230223,3600
211,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.0,8650,230223,4200
212,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.0,9250,230223,4800
213,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean16,0.1,500,4,2,y,0,0,0,0,0.0,9850,230223,5400
214,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,10450,230223,0
215,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,11050,230223,600
216,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,11650,230223,1200
217,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,12250,230223,1800
218,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,12850,230223,2400
219,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,13450,230223,3000
220,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,14050,230223,3600
221,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,14650,230223,4200
222,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,15250,230223,4800
223,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean16,0.1,500,4,3,y,0,0,0,0,0.0,15850,230223,5400
224,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.0,0,230223,0
225,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.0,600,230223,600
226,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.0,1200,230223,1200
227,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.21666666666666667,1800,230223,1800
228,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.0,2400,230223,2400
229,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.0,3000,230223,3000
230,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.75,3600,230223,3600
231,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean17,0.1,500,4,1,y,0,0,63,0.5249999999999999,0.72,4200,230223,4200
232,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.5666666666666667,4450,230223,0
233,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.6333333333333333,5050,230223,600
234,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.06666666666666667,5650,230223,1200
235,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.5333333333333333,6250,230223,1800
236,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.06666666666666667,6850,230223,2400
237,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.0,7450,230223,3000
238,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.5166666666666667,8050,230223,3600
239,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.0,8650,230223,4200
240,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.0,9250,230223,4800
241,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean17,0.1,500,4,2,y,0,0,4,0.03333333333333333,0.06666666666666667,9850,230223,5400
242,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,10450,230223,0
243,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,11050,230223,600
244,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,11650,230223,1200
245,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,12250,230223,1800
246,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,12850,230223,2400
247,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,13450,230223,3000
248,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,14050,230223,3600
249,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,14650,230223,4200
250,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,15250,230223,4800
251,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean17,0.1,500,4,3,y,0,0,0,0,0.0,15850,230223,5400
252,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.15,0,230223,0
253,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.8333333333333334,600,230223,600
254,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.9,1200,230223,1200
255,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.5833333333333334,1800,230223,1800
256,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.23333333333333334,2400,230223,2400
257,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.2,3000,230223,3000
258,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.31666666666666665,3600,230223,3600
259,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean18,0.1,500,4,1,y,0,0,28,0.23333333333333334,0.32,4200,230223,4200
260,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.08333333333333333,4450,230223,0
261,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.3,5050,230223,600
262,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.2,5650,230223,1200
263,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.016666666666666666,6250,230223,1800
264,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.26666666666666666,6850,230223,2400
265,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.18333333333333332,7450,230223,3000
266,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.2,8050,230223,3600
267,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.0,8650,230223,4200
268,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.18333333333333332,9250,230223,4800
269,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean18,0.1,500,4,2,y,0,0,31,0.2583333333333333,0.3333333333333333,9850,230223,5400
270,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.18333333333333332,10450,230223,0
271,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.0,11050,230223,600
272,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.0,11650,230223,1200
273,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.0,12250,230223,1800
274,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.0,12850,230223,2400
275,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.0,13450,230223,3000
276,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.06666666666666667,14050,230223,3600
277,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.4166666666666667,14650,230223,4200
278,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.18333333333333332,15250,230223,4800
279,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,10450,16200,Mean18,0.1,500,4,3,y,0,0,21,0.17500000000000002,0.0,15850,230223,5400
280,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.1,0,230223,0
281,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.06666666666666667,600,230223,600
282,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.0,1200,230223,1200
283,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.0,1800,230223,1800
284,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.016666666666666666,2400,230223,2400
285,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.3333333333333333,3000,230223,3000
286,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.75,3600,230223,3600
287,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,0,4450,Mean19,0.1,500,4,1,y,0,0,86,0.7166666666666667,0.84,4200,230223,4200
288,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.08333333333333333,4450,230223,0
289,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.0,5050,230223,600
290,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.65,5650,230223,1200
291,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.36666666666666664,6250,230223,1800
292,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.0,6850,230223,2400
293,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.0,7450,230223,3000
294,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.0,8050,230223,3600
295,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.0,8650,230223,4200
296,114001,2022-10-01,wt,230223_slice05_500pM_AngII_ctrl_results.ome.csv,4450,10450,Mean19,0.1,500,4,2,y,0,0,96,0.7999999999999999,0.8333333333333334,9250,230223,4800
