,animal,birthdate,genotype,sex,recording,start,cell,dt,angiotensin,potassium,end,len_seg,num_events,activity,num_events_5min,activity_5min,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,pos,comment
490,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean38,0.05,10000,4,9000,450.0,412,0.9155555555555556,231,0.7699999999999999,2.8785714285714286,1.0826196175684113,46.714285714285715,41.27142857142858,8.0,0.017777777777777778,1,
491,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean39,0.05,10000,4,9000,450.0,333,0.7399999999999999,235,0.7833333333333333,13.758333333333335,0.8770820486419573,19.076923076923077,20.46153846153846,13.0,0.028888888888888888,1,
492,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean4,0.05,10000,4,9000,450.0,337,0.7488888888888889,210,0.7000000000000001,13.583333333333336,0.9368803654863532,16.846153846153847,16.765384615384615,13.0,0.028888888888888888,1,
493,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean40,0.05,10000,4,9000,450.0,357,0.7933333333333333,226,0.7533333333333333,16.55,1.2026425177367874,22.76923076923077,17.930769230769233,13.0,0.028888888888888888,1,
494,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean41,0.05,10000,4,9000,450.0,450,1.0,293,0.9766666666666666,4.625,1.0598769321173334,25.90909090909091,23.627272727272725,13.0,0.028888888888888888,1,
495,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean42,0.05,10000,4,9000,450.0,588,1.3066666666666664,429,1.4299999999999997,3.772727272727273,1.4340228174680396,47.45454545454545,31.772727272727273,12.0,0.02666666666666667,1,
496,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean6,0.05,10000,4,9000,450.0,777,1.7266666666666666,553,1.843333333333333,3.3125,1.6589554081009958,103.0,63.616666666666674,5.0,0.011111111111111112,1,
497,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean7,0.05,10000,4,9000,450.0,76,0.16888888888888887,76,0.2533333333333333,6.983333333333333,0.9136816342698695,11.0,10.9625,4.0,0.008888888888888889,1,
498,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean9,0.05,10000,4,9000,450.0,115,0.25555555555555554,86,0.2866666666666666,,,,,,,1,
499,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean1,0.05,1000,4,9000,450.0,35,0.07777777777777777,5,0.016666666666666666,,,,,,,1,
500,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean12,0.05,1000,4,9000,450.0,18,0.04,0,0.0,,,,,,,1,
501,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean13,0.05,1000,4,9000,450.0,168,0.37333333333333335,103,0.3433333333333333,28.900000000000002,0.9827583821519811,15.571428571428571,14.864285714285716,7.0,0.015555555555555555,1,
502,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean14,0.05,1000,4,9000,450.0,207,0.45999999999999996,111,0.36999999999999994,40.425000000000004,0.8884947621863041,15.166666666666666,16.033333333333335,7.0,0.015555555555555555,1,
503,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean15,0.05,1000,4,9000,450.0,32,0.07111111111111111,1,0.003333333333333333,,1.081081081081081,13.0,11.100000000000001,1.0,0.0022222222222222222,1,
504,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean16,0.05,1000,4,9000,450.0,6,0.013333333333333332,0,0.0,,,,,,,1,
505,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean18,0.05,1000,4,9000,450.0,350,0.7777777777777778,249,0.83,32.5,1.2816209342515517,111.0,83.23333333333333,3.0,0.006666666666666667,1,
506,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean19,0.05,1000,4,9000,450.0,67,0.14888888888888888,30,0.09999999999999999,11.8,0.827743684886542,12.0,13.275,2.0,0.0044444444444444444,1,
507,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean2,0.05,1000,4,9000,450.0,27,0.06,0,0.0,,0.955631399317406,15.0,14.65,1.0,0.0022222222222222222,1,
508,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean21,0.05,1000,4,9000,450.0,247,0.5488888888888889,129,0.42999999999999994,17.883333333333336,1.072446030385205,52.0,46.7,4.0,0.008888888888888889,1,
509,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean22,0.05,1000,4,9000,450.0,45,0.09999999999999999,15,0.049999999999999996,,,,,,,1,
510,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean23,0.05,1000,4,9000,450.0,104,0.2311111111111111,104,0.3466666666666666,45.650000000000006,1.000402681421492,22.0,20.46666666666667,3.0,0.006666666666666667,1,
511,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean24,0.05,1000,4,9000,450.0,267,0.5933333333333333,153,0.5099999999999999,22.950000000000003,1.2179769202397,21.3,16.550000000000004,11.0,0.024444444444444446,1,
512,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean25,0.05,1000,4,9000,450.0,159,0.35333333333333333,63,0.21,26.92,1.1012408325413463,17.2,15.160000000000002,6.0,0.013333333333333334,1,
513,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean26,0.05,1000,4,9000,450.0,102,0.22666666666666668,52,0.1733333333333333,59.35,0.9460146511762489,17.25,17.075000000000003,4.0,0.008888888888888889,1,
514,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean27,0.05,1000,4,9000,450.0,276,0.6133333333333333,123,0.41,14.266666666666666,1.0683110708832029,62.0,55.550000000000004,4.0,0.008888888888888889,1,
515,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean3,0.05,1000,4,9000,450.0,263,0.5844444444444444,164,0.5466666666666666,58.95,1.114704691569794,149.0,128.95000000000002,2.0,0.0044444444444444444,1,
516,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean4,0.05,1000,4,9000,450.0,111,0.24666666666666665,23,0.07666666666666666,25.35,1.164505290982455,16.0,13.183333333333335,3.0,0.006666666666666667,1,
517,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean5,0.05,1000,4,9000,450.0,136,0.3022222222222222,85,0.2833333333333333,82.58333333333334,0.9986835868661043,23.666666666666668,21.566666666666666,4.0,0.008888888888888889,1,
518,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean6,0.05,1000,4,9000,450.0,21,0.04666666666666667,0,0.0,,,,,,,1,
519,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean7,0.05,1000,4,9000,450.0,116,0.2577777777777778,76,0.2533333333333333,74.25,1.1689147391935508,21.75,17.512500000000003,4.0,0.008888888888888889,1,
520,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean8,0.05,1000,4,9000,450.0,25,0.05555555555555555,0,0.0,,1.351351351351351,16.0,11.100000000000001,1.0,0.0022222222222222222,1,
521,3704,2020-10-23,KO,m,210224_s2r2_Results.csv,0,Mean9,0.05,1000,4,9000,450.0,124,0.27555555555555555,81,0.26999999999999996,74.63333333333334,1.171136425532199,21.5,17.2125,4.0,0.008888888888888889,1,
522,3704,2020-10-23,KO,m,210224_s4r2_Results.csv,0,Mean17,0.05,500,4,9000,450.0,10,0.02222222222222222,10,0.03333333333333333,,,,,,,1,
523,3704,2020-10-23,KO,m,210224_s4r2_Results.csv,27811,Mean17,0.05,10000,4,36811,450.0,125,0.27777777777777773,67,0.22333333333333333,169.3,1.0119577308120133,14.5,13.55,2.0,0.0044444444444444444,3,
524,3704,2020-10-23,KO,m,210224_s4r2_Results.csv,27811,Mean19,0.05,10000,4,36811,450.0,62,0.13777777777777778,48,0.16,,1.2048192771084336,11.0,8.3,1.0,0.0022222222222222222,3,
525,3704,2020-10-23,KO,m,210224_s4r2_Results.csv,0,Mean3,0.05,500,4,9000,450.0,238,0.5288888888888889,141,0.47,86.9,1.6167993164103922,77.0,45.300000000000004,3.0,0.006666666666666667,1,
526,3704,2020-10-23,KO,m,210224_s4r2_Results.csv,10111,Mean3,0.05,1000,4,19111,450.0,252,0.5599999999999999,177,0.59,53.93333333333334,1.4834334366061692,62.25,40.425000000000004,4.0,0.008888888888888889,2,
527,3704,2020-10-23,KO,m,210224_s4r2_Results.csv,27811,Mean3,0.05,10000,4,36811,450.0,191,0.4244444444444444,191,0.6366666666666666,44.7875,1.1129795782075977,26.5,22.05,5.0,0.011111111111111112,3,
528,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean1,0.05,10000,4,6600,330.0,279,0.8454545454545455,259,0.8633333333333333,9.200000000000001,0.9483196879506772,30.714285714285715,31.60714285714286,8.0,0.024242424242424242,1,
529,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean10,0.05,10000,4,6600,330.0,375,1.1363636363636362,343,1.1433333333333333,,1.1347087378640777,,,,,1,
530,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean11,0.05,10000,4,6600,330.0,464,1.4060606060606058,423,1.4099999999999997,,1.4045199453966326,,,,,1,
531,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean12,0.05,10000,4,6600,330.0,331,1.003030303030303,300,1.0,11.925,1.030332671713664,182.0,166.15,3.0,0.00909090909090909,1,
532,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean13,0.05,10000,4,6600,330.0,513,1.5545454545454545,490,1.6333333333333333,3.166666666666667,1.557302770047483,68.33333333333333,43.26666666666667,4.0,0.012121212121212121,1,
533,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean14,0.05,10000,4,6600,330.0,530,1.606060606060606,492,1.64,,1.6086361563022653,,,,,1,
534,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean15,0.05,10000,4,6600,330.0,374,1.1333333333333333,340,1.1333333333333333,,1.1328777524677296,,,,,1,
535,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean16,0.05,10000,4,6600,330.0,394,1.1939393939393939,366,1.22,9.8,1.0751230269458683,,,,,1,
536,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean17,0.05,10000,4,6600,330.0,247,0.7484848484848484,230,0.7666666666666666,7.2,0.8466338132752771,26.875,30.456250000000004,8.0,0.024242424242424242,1,
537,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean18,0.05,10000,4,6600,330.0,532,1.612121212121212,479,1.5966666666666667,,1.6112881201638598,,,,,1,
538,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean19,0.05,10000,4,6600,330.0,317,0.9606060606060605,290,0.9666666666666666,1.875,0.9530355337997208,45.0,46.85,3.0,0.00909090909090909,1,
539,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean2,0.05,10000,4,6600,330.0,27,0.08181818181818182,27,0.08999999999999998,,1.282051282051282,11.0,7.800000000000001,1.0,0.0030303030303030303,1,
540,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean20,0.05,10000,4,6600,330.0,220,0.6666666666666666,204,0.68,20.464285714285715,0.9695459984263741,17.75,16.8875,8.0,0.024242424242424242,1,
541,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean21,0.05,10000,4,6600,330.0,317,0.9606060606060605,296,0.9866666666666666,2.216666666666667,0.9135649742696017,20.666666666666668,22.266666666666666,4.0,0.012121212121212121,1,
542,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean22,0.05,10000,4,6600,330.0,388,1.1757575757575756,359,1.1966666666666665,1.85,1.193674445833762,66.0,54.95,2.0,0.006060606060606061,1,
543,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean24,0.05,10000,4,6600,330.0,350,1.0606060606060606,319,1.0633333333333332,4.8500000000000005,1.1460114265950545,54.5,48.0,4.0,0.012121212121212121,1,
544,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean25,0.05,10000,4,6600,330.0,615,1.8636363636363635,569,1.8966666666666667,1.85,1.7155844155844155,,,,,1,
545,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean3,0.05,10000,4,6600,330.0,163,0.4939393939393939,163,0.5433333333333332,,1.3333333333333333,,,,,1,
546,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean4,0.05,10000,4,6600,330.0,602,1.8242424242424242,561,1.8699999999999999,3.7700000000000005,1.8900817217592494,116.0,60.93750000000001,6.0,0.01818181818181818,1,
547,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean5,0.05,10000,4,6600,330.0,394,1.1939393939393939,380,1.2666666666666666,7.95,1.2125878176894518,37.25,30.425,5.0,0.015151515151515152,1,
548,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean6,0.05,10000,4,6600,330.0,377,1.1424242424242423,355,1.1833333333333333,10.39,1.464903171666684,56.166666666666664,38.19166666666667,6.0,0.01818181818181818,1,
549,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean7,0.05,10000,4,6600,330.0,368,1.115151515151515,332,1.1066666666666665,1.9000000000000001,1.1082819254814151,57.0,50.25,4.0,0.012121212121212121,1,
550,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean8,0.05,10000,4,6600,330.0,337,1.0212121212121212,326,1.0866666666666664,3.85,1.0640478483097453,100.0,101.80000000000001,2.0,0.006060606060606061,1,
551,3844,2020-11-19,KO,m,210311_s2r2_Results.csv,0,Mean9,0.05,10000,4,6600,330.0,150,0.45454545454545453,144,0.48,,0.625,11.0,16.0,1.0,0.0030303030303030303,1,
552,3844,2020-11-19,KO,m,210311_s3r1_Results.csv,0,Mean3,0.05,1000,4,9000,450.0,162,0.35999999999999993,162,0.5399999999999999,1.9000000000000001,1.0602019983713542,54.5,50.925000000000004,2.0,0.0044444444444444444,1,
553,3844,2020-11-19,KO,m,210311_s3r1_Results.csv,0,Mean6,0.05,1000,4,9000,450.0,47,0.10444444444444444,47,0.15666666666666665,34.7,0.8890196737851017,14.0,15.65,2.0,0.0044444444444444444,1,
554,3844,2020-11-19,KO,m,210311_s3r1_Results.csv,0,Mean7,0.05,1000,4,9000,450.0,201,0.44666666666666666,201,0.67,,2.0345879959308237,,,,,1,
555,3844,2020-11-19,KO,m,210311_s4r1_Results.csv,0,Mean1,0.05,500,4,9000,450.0,201,0.44666666666666666,201,0.67,19.85,0.8413160040570542,11.0,13.175,3.0,0.006666666666666667,1,
556,3844,2020-11-19,KO,m,210311_s4r1_Results.csv,0,Mean3,0.05,500,4,9000,450.0,630,1.4000000000000001,568,1.893333333333333,44.56666666666667,1.7154663960582148,188.5,99.8,4.0,0.008888888888888889,1,
557,3844,2020-11-19,KO,m,210311_s4r1_Results.csv,0,Mean4,0.05,500,4,9000,450.0,420,0.9333333333333333,405,1.35,1.8,1.372603082409693,41.0,33.35,2.0,0.0044444444444444444,1,
558,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean1,0.05,500,4,9000,450.0,384,0.8533333333333333,260,0.8666666666666667,,0.8535770002228661,,,,,1,
559,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean1,0.05,10000,4,22891,450.0,287,0.6377777777777778,171,0.57,27.064285714285717,0.7655621806819928,30.166666666666668,38.69166666666666,8.0,0.017777777777777778,2,
560,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean15,0.05,500,4,9000,450.0,509,1.131111111111111,365,1.2166666666666666,5.177272727272728,1.330340621832638,33.72727272727273,24.477272727272727,12.0,0.02666666666666667,1,
561,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean15,0.05,10000,4,22891,450.0,235,0.5222222222222223,218,0.7266666666666667,6.057142857142857,0.9745638166314552,18.125,17.66875,8.0,0.017777777777777778,2,
562,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean16,0.05,500,4,9000,450.0,730,1.622222222222222,488,1.6266666666666665,,1.622523926107278,,,,,1,
563,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean16,0.05,10000,4,22891,450.0,433,0.9622222222222222,279,0.9299999999999999,13.8375,1.0795415309398784,35.0,33.17142857142857,9.0,0.02,2,
564,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean17,0.05,500,4,9000,450.0,651,1.4466666666666665,403,1.3433333333333333,17.333333333333336,1.4783426623943856,136.0,89.42500000000001,4.0,0.008888888888888889,1,
565,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean17,0.05,10000,4,22891,450.0,275,0.611111111111111,275,0.9166666666666665,3.1500000000000004,1.287077412718021,39.142857142857146,28.764285714285712,7.0,0.015555555555555555,2,
566,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean18,0.05,500,4,9000,450.0,789,1.7533333333333334,517,1.7233333333333334,2.95,1.7630018485553705,,,,,1,
567,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean18,0.05,10000,4,22891,450.0,719,1.5977777777777775,436,1.4533333333333334,5.45,1.5393517991043784,119.33333333333333,72.80000000000001,5.0,0.011111111111111112,2,
568,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean2,0.05,500,4,9000,450.0,517,1.1488888888888888,347,1.1566666666666665,,1.1488366915284427,,,,,1,
569,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean2,0.05,10000,4,22891,450.0,368,0.8177777777777778,224,0.7466666666666667,14.59375,0.8912392855088975,27.857142857142858,29.52857142857143,9.0,0.02,2,
570,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean20,0.05,500,4,9000,450.0,613,1.362222222222222,343,1.1433333333333333,23.033333333333335,1.5807569905341763,111.66666666666667,67.21666666666668,4.0,0.008888888888888889,1,
571,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean20,0.05,10000,4,22891,450.0,844,1.8755555555555554,501,1.67,8.700000000000001,1.6774529907732747,49.0,32.400000000000006,4.0,0.008888888888888889,2,
572,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean23,0.05,500,4,9000,450.0,489,1.0866666666666664,334,1.1133333333333333,1.8,1.0798448641608664,,,,,1,
573,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean23,0.05,10000,4,22891,450.0,345,0.7666666666666666,213,0.7099999999999999,15.5,0.7616907215612944,48.75,60.85000000000001,6.0,0.013333333333333334,2,
574,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean24,0.05,500,4,9000,450.0,385,0.8555555555555555,258,0.8599999999999999,,0.8559010364426612,,,,,1,
575,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean24,0.05,10000,4,22891,450.0,193,0.4288888888888888,124,0.41333333333333333,,0.673076923076923,15.0,20.8,1.0,0.0022222222222222222,2,
576,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean26,0.05,500,4,9000,450.0,926,2.0577777777777775,625,2.0833333333333335,,2.059674905366288,,,,,1,
577,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean26,0.05,10000,4,22891,450.0,702,1.5599999999999998,463,1.5433333333333332,9.9,1.6127985348146132,,,,,2,
578,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean4,0.05,500,4,9000,450.0,763,1.6955555555555553,516,1.7199999999999998,,1.6971046770601335,,,,,1,
579,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean4,0.05,10000,4,22891,450.0,497,1.1044444444444443,425,1.4166666666666665,1.9000000000000001,1.4441879157901938,14.0,8.9,2.0,0.0044444444444444444,2,
580,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean5,0.05,500,4,9000,450.0,737,1.6377777777777776,483,1.6099999999999999,,1.6470059543871476,,,,,1,
581,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean5,0.05,10000,4,22891,450.0,431,0.9577777777777777,291,0.97,4.9,1.0623413486527373,30.25,27.945833333333336,13.0,0.028888888888888888,2,
582,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean6,0.05,500,4,9000,450.0,650,1.4444444444444442,447,1.4899999999999998,,1.4436658881103326,,,,,1,
583,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean6,0.05,10000,4,22891,450.0,456,1.0133333333333332,294,0.98,11.75,1.1538175902189436,38.666666666666664,32.01666666666667,10.0,0.022222222222222223,2,
584,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean7,0.05,500,4,9000,450.0,249,0.5533333333333332,224,0.7466666666666667,48.725,1.3176452312410927,80.0,56.01666666666667,3.0,0.006666666666666667,1,
585,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean7,0.05,10000,4,22891,450.0,575,1.2777777777777777,288,0.96,17.491666666666667,1.4018409375749974,64.0,42.31,7.0,0.015555555555555555,2,
586,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,0,Mean8,0.05,500,4,9000,450.0,734,1.6311111111111112,499,1.6633333333333333,,1.6323349292951785,,,,,1,
587,3890,2020-11-21,KO,m,210315_s1r2_Results.csv,13891,Mean8,0.05,10000,4,22891,450.0,620,1.3777777777777778,396,1.32,1.8,1.326489145718839,,,,,2,
588,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean10,0.05,10000,4,9000,450.0,464,1.031111111111111,308,1.0266666666666666,,1.0301479586160864,,,,,1,
589,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean11,0.05,10000,4,9000,450.0,27,0.06,19,0.06333333333333332,,,,,,,1,
590,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean12,0.05,10000,4,9000,450.0,666,1.4799999999999998,463,1.5433333333333332,,1.4797507788161994,,,,,1,
591,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean13,0.05,10000,4,9000,450.0,517,1.1488888888888888,359,1.1966666666666665,,1.1479421579532814,,,,,1,
592,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean14,0.05,10000,4,9000,450.0,711,1.5799999999999998,501,1.67,,1.580060086792033,,,,,1,
593,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean16,0.05,10000,4,9000,450.0,7,0.015555555555555553,7,0.023333333333333334,,,,,,,1,
594,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean17,0.05,10000,4,9000,450.0,484,1.0755555555555556,339,1.13,2.15,1.0471991459467294,183.0,164.675,3.0,0.006666666666666667,1,
595,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean2,0.05,10000,4,9000,450.0,206,0.4577777777777778,136,0.45333333333333337,,,,,,,1,
596,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean20,0.05,10000,4,9000,450.0,277,0.6155555555555555,202,0.6733333333333332,8.266666666666667,0.7931867565537571,20.333333333333332,25.066666666666666,4.0,0.008888888888888889,1,
597,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean21,0.05,10000,4,9000,450.0,825,1.833333333333333,559,1.863333333333333,,1.8329440551662775,,,,,1,
598,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean3,0.05,10000,4,9000,450.0,404,0.8977777777777777,292,0.9733333333333333,6.456250000000001,0.9151606447733146,39.714285714285715,40.93571428571429,9.0,0.02,1,
599,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean4,0.05,10000,4,9000,450.0,623,1.3844444444444444,442,1.4733333333333334,6.612500000000001,1.3572877424619052,183.33333333333334,120.83333333333333,5.0,0.011111111111111112,1,
600,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean5,0.05,10000,4,9000,450.0,417,0.9266666666666665,289,0.9633333333333334,10.025,1.0596439796657806,35.77777777777778,32.888888888888886,11.0,0.024444444444444446,1,
601,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean6,0.05,10000,4,9000,450.0,380,0.8444444444444444,262,0.8733333333333333,3.5166666666666666,0.8557622606202244,31.0,34.5,4.0,0.008888888888888889,1,
602,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean7,0.05,10000,4,9000,450.0,458,1.0177777777777777,319,1.0633333333333332,1.9500000000000002,0.9872527126504244,102.0,104.85000000000001,3.0,0.006666666666666667,1,
603,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean8,0.05,10000,4,9000,450.0,90,0.19999999999999998,90,0.3,,,,,,,1,
604,3890,2020-11-21,KO,m,210315_s3r2_Results.csv,0,Mean9,0.05,10000,4,9000,450.0,580,1.2888888888888888,401,1.3366666666666664,9.15,1.2567673237206505,131.5,104.42500000000001,4.0,0.008888888888888889,1,
605,3890,2020-11-21,KO,m,210315_s4r2_Results.csv,0,Mean2,0.05,1000,4,9000,450.0,724,1.6088888888888888,481,1.6033333333333333,6.6000000000000005,1.621774459094916,,,,,1,
606,3890,2020-11-21,KO,m,210315_s4r2_Results.csv,15011,Mean2,0.05,10000,4,24011,450.0,580,1.2888888888888888,373,1.2433333333333334,,1.2888146911519198,,,,,2,
607,3890,2020-11-21,KO,m,210315_s4r2_Results.csv,0,Mean5,0.05,1000,4,9000,450.0,409,0.9088888888888889,247,0.8233333333333333,17.475,1.2218063475658207,71.75,54.325,5.0,0.011111111111111112,1,
608,3890,2020-11-21,KO,m,210315_s4r2_Results.csv,15011,Mean5,0.05,10000,4,24011,450.0,414,0.9199999999999999,255,0.85,10.257142857142858,0.9675735836668875,33.666666666666664,33.94166666666667,8.0,0.017777777777777778,2,
609,3890,2020-11-21,KO,m,210315_s4r2_Results.csv,0,Mean6,0.05,1000,4,9000,450.0,622,1.382222222222222,376,1.2533333333333332,2.1750000000000003,1.0631674786686596,12.0,14.100000000000001,3.0,0.006666666666666667,1,
610,3890,2020-11-21,KO,m,210315_s4r2_Results.csv,15011,Mean6,0.05,10000,4,24011,450.0,157,0.34888888888888886,157,0.5233333333333333,16.316666666666666,1.0875026693468162,16.0,14.800000000000002,4.0,0.008888888888888889,2,
611,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean1,0.05,500,4,9000,450.0,322,0.7155555555555555,149,0.49666666666666665,268.95,1.5425637471749312,,,,,,
612,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean1,0.05,1000,4,24061,450.0,326,0.7244444444444444,225,0.7499999999999999,73.31666666666666,1.0916887555752979,31.0,29.250000000000004,4.0,0.008888888888888889,,
613,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean11,0.05,500,4,9000,450.0,255,0.5666666666666667,180,0.6,41.2,1.629521479943578,42.4,24.6,5.0,0.011111111111111112,,
614,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,15061,Mean11,0.05,1000,4,24061,450.0,513,1.14,332,1.1066666666666665,11.465384615384616,1.5995222462480918,30.307692307692307,17.92307692307692,14.0,0.03111111111111111,,
615,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean12,0.05,500,4,9000,450.0,1037,2.3044444444444445,726,2.42,6.300000000000001,2.2312408939467234,266.6666666666667,106.05000000000001,5.0,0.011111111111111112,,
616,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean13,0.05,500,4,9000,450.0,891,1.98,590,1.9666666666666666,5.683333333333334,1.9043136207618068,270.5,128.425,4.0,0.008888888888888889,,
617,4022,2021-01-22,KO,m,210520_s1r2_Results.csv,0,Mean3,0.05,500,4,9000,450.0,771,1.7133333333333334,473,1.5766666666666667,46.300000000000004,2.064973316979988,16.0,8.975,4.0,0.008888888888888889,,
