,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex,exp,freq_exist,count,rel_activity,rel_intraburst_freq
80,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean7,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,1.0916666666666666,131,120.0,,1.0906040268456376,,,,,1.2916666666666667,1.2919463087248322,y,wt_ctrl,1.0916666666666666,1.0906040268456376,,,,1.0,14,2.648322336094342,1.3735392780641575
81,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean9,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.7749999999999999,93,120.0,,0.7757166947723438,,,,,1.075,1.0756302521008403,y,wt_ctrl,0.7749999999999999,0.7757166947723438,,,,1.0,14,1.8801066966165938,0.9769607691634955
82,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean1,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.65,78,120.0,,0.6459731543624161,,,,,0.65,0.6459731543624161,y,wt_ctrl,,,,,,1.0,25,1.040963855421687,0.7647698013380636
83,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean11,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5333333333333333,64,120.0,5.0,0.5183135969622849,,,,,0.5333333333333333,0.5183135969622849,y,wt_ctrl,,,,,,1.0,25,0.8541241890639482,0.6136332197441028
84,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean14,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,1.0916666666666666,131,120.0,,1.097972972972973,,,,,1.0916666666666666,1.097972972972973,y,wt_ctrl,,,,,,1.0,25,1.7482854494902687,1.2998939146997448
85,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean15,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.7666666666666666,92,120.0,,0.765993265993266,,,,,0.7666666666666666,0.765993265993266,y,wt_ctrl,,,,,,1.0,25,1.2278035217794254,0.9068620172585425
86,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean16,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4916666666666666,59,120.0,,0.4944586530264279,,,,,0.4916666666666666,0.4944586530264279,y,wt_ctrl,,,,,,1.0,25,0.7873957367933271,0.5853912709702987
87,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean17,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.8416666666666667,101,120.0,3.8,0.927769753510288,46.0,53.8,2.0,0.0166666666666666,0.8416666666666667,0.927769753510288,y,wt_ctrl,,,,,,1.0,25,1.347914735866543,1.0983897477594757
88,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean18,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4583333333333332,55,120.0,,0.9358752166377816,,,,,0.4583333333333332,0.9358752166377816,y,wt_ctrl,,,,,,1.0,25,0.7340129749768302,1.107985832958844
89,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean2,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.7499999999999999,90,120.0,,0.7478991596638654,,,,,0.7499999999999999,0.7478991596638654,y,wt_ctrl,,,,,,1.0,25,1.201112140871177,0.8854403436031046
90,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean21,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.8416666666666667,101,120.0,,0.970873786407767,,,,,0.8416666666666667,0.970873786407767,y,wt_ctrl,,,,,,1.0,25,1.347914735866543,1.1494207580317386
91,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean22,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3583333333333333,43,120.0,,0.7763401109057301,,,,,0.3583333333333333,0.7763401109057301,y,wt_ctrl,,,,,,1.0,25,0.57386468952734,0.9191116819307394
92,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean23,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.625,75,120.0,,0.6464250734573947,,,,,0.625,0.6464250734573947,y,wt_ctrl,,,,,,1.0,25,1.0009267840593141,0.7653048298824445
93,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean24,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.9833333333333332,118,120.0,,0.9840201850294366,,,,,0.9833333333333332,0.9840201850294366,y,wt_ctrl,,,,,,1.0,25,1.5747914735866542,1.1649848238049185
94,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean27,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,1.3916666666666666,167,120.0,,1.390284757118928,,,,,1.3916666666666666,1.390284757118928,y,wt_ctrl,,,,,,1.0,25,2.2287303058387393,1.645962824189838
95,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean28,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4833333333333333,58,120.0,,0.4925650557620817,,,,,0.4833333333333333,0.4925650557620817,y,wt_ctrl,,,,,,1.0,25,0.7740500463392029,0.5831494347672174
96,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean29,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5,60,120.0,4.0,0.5219709302019292,,,,,0.5,0.5219709302019292,y,wt_ctrl,,,,,,1.0,25,0.8007414272474513,0.6179631489311301
97,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean30,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.7249999999999999,87,120.0,,0.7251264755480606,,,,,0.7249999999999999,0.7251264755480606,y,wt_ctrl,,,,,,1.0,25,1.1610750695088043,0.8584796858891348
98,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean31,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.675,81,120.0,28.200000000000003,0.8718471014775252,,,,,0.675,0.8718471014775252,y,wt_ctrl,,,,,,1.0,25,1.0810009267840595,1.0321827309561131
99,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean32,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,1.275,153,120.0,,1.2783851976450795,,,,,1.275,1.2783851976450795,y,wt_ctrl,,,,,,1.0,25,2.041890639481001,1.513484557421774
100,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean33,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,1.1166666666666665,134,120.0,,1.1139028475711894,,,,,1.1166666666666665,1.1139028475711894,y,wt_ctrl,,,,,,1.0,25,1.788322520852641,1.3187533470918582
101,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean34,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.7583333333333333,91,120.0,,0.7627118644067796,,,,,0.7583333333333333,0.7627118644067796,y,wt_ctrl,,,,,,1.0,25,1.2144578313253012,0.9029771548266284
102,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean4,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4499999999999999,54,120.0,,0.5573770491803278,18.0,30.5,1.0,0.0083333333333333,0.4499999999999999,0.5573770491803278,y,wt_ctrl,,,,,,1.0,25,0.7206672845227061,0.6598805728896964
103,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean6,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.7249999999999999,87,120.0,,0.7220822837951301,,,,,0.7249999999999999,0.7220822837951301,y,wt_ctrl,,,,,,1.0,25,1.1610750695088043,0.8548756569811199
104,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean7,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4916666666666666,59,120.0,,0.4931972789115646,,,,,0.4916666666666666,0.4931972789115646,y,wt_ctrl,,,,,,1.0,25,0.7873957367933271,0.583897925891293
105,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean8,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5,60,120.0,,0.5272895467160037,,,,,0.5,0.5272895467160037,y,wt_ctrl,,,,,,1.0,25,0.8007414272474513,0.6242598770031764
106,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,Mean9,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.7499999999999999,90,120.0,10.6,0.8222093452036032,,,,,0.7499999999999999,0.8222093452036032,y,wt_ctrl,,,,,,1.0,25,1.201112140871177,0.9734164234894461
107,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean1,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.2416666666666666,29,120.0,,0.4123711340206185,13.0,29.1,1.0,0.0083333333333333,0.65,0.6459731543624161,y,wt_ctrl,0.2416666666666666,0.4123711340206185,,,,1.0,17,0.586269830127755,0.5193525200483665
108,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean11,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.5333333333333333,0.5183135969622849,y,wt_ctrl,0.0,,,,,,17,0.0,
109,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean14,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.7416666666666667,89,120.0,6.75,0.8206556988857564,34.5,38.400000000000006,3.0,0.025,1.0916666666666666,1.097972972972973,y,wt_ctrl,0.7416666666666667,0.8206556988857564,,,,1.0,17,1.7992418924610416,1.0335582928728
110,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean15,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.4499999999999999,54,120.0,,0.6279620853080569,,,,,0.7666666666666666,0.765993265993266,y,wt_ctrl,0.4499999999999999,0.6279620853080569,,,,1.0,17,1.0916748560999576,0.7908742018864493
111,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean16,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.4916666666666666,0.4944586530264279,y,wt_ctrl,0.0,,,,,,17,0.0,
112,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean17,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.65,78,120.0,,0.8891454965357968,,,,,0.8416666666666667,0.927769753510288,y,wt_ctrl,0.65,0.8891454965357968,,,,1.0,17,1.5768636810332723,1.1198163892151416
113,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean18,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.5,60,120.0,,0.970873786407767,,,,,0.4583333333333332,0.9358752166377816,y,wt_ctrl,0.5,0.970873786407767,,,,1.0,17,1.2129720623332865,1.2227474379779506
114,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean2,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.3333333333333333,40,120.0,,0.7799999999999999,,,,,0.7499999999999999,0.7478991596638654,y,wt_ctrl,0.3333333333333333,0.7799999999999999,,,,1.0,17,0.8086480415555243,0.9823552916714853
115,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean21,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.8416666666666667,0.970873786407767,y,wt_ctrl,0.0,,,,,,17,0.0,
116,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean22,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.3583333333333333,0.7763401109057301,y,wt_ctrl,0.0,,,,,,17,0.0,
117,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean23,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.5833333333333333,70,120.0,11.8,0.6344835132769185,41.0,59.6,2.0,0.0166666666666666,0.625,0.6464250734573947,y,wt_ctrl,0.5833333333333333,0.6344835132769185,,,,1.0,17,1.4151340727221673,0.7990874830075592
118,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean24,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.4583333333333332,55,120.0,11.95,0.5676324877046031,17.0,27.83333333333334,3.0,0.025,0.9833333333333332,0.9840201850294366,y,wt_ctrl,0.4583333333333332,0.5676324877046031,,,,1.0,17,1.1118910571388456,0.7148933051554694
119,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean27,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.6,72,120.0,9.4,1.1188139059304705,52.0,45.0,2.0,0.0166666666666666,1.3916666666666666,1.390284757118928,y,wt_ctrl,0.6,1.1188139059304705,,,,1.0,17,1.4555664747999437,1.409067642162104
120,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean28,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.5333333333333333,64,120.0,,0.6825568797399783,,,,,0.4833333333333333,0.4925650557620817,y,wt_ctrl,0.5333333333333333,0.6825568797399783,,,,1.0,17,1.2938368664888389,0.8596325162555709
121,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean29,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0583333333333333,7,120.0,,,,,,,0.5,0.5219709302019292,y,wt_ctrl,0.0583333333333333,,,,,,17,0.14151340727221667,
122,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean30,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.075,9,120.0,,,,,,,0.7249999999999999,0.7251264755480606,y,wt_ctrl,0.075,,,,,,17,0.18194580934999297,
123,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean31,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.1416666666666666,17,120.0,,0.8974358974358974,,,,,0.675,0.8718471014775252,y,wt_ctrl,0.1416666666666666,0.8974358974358974,,,,1.0,17,0.3436754176610977,1.1302575676693618
124,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean32,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.5333333333333333,64,120.0,10.0,0.7677777777777777,40.0,50.0,2.0,0.0166666666666666,1.275,1.2783851976450795,y,wt_ctrl,0.5333333333333333,0.7677777777777777,,,,1.0,17,1.2938368664888389,0.9669622600356074
125,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean33,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0833333333333333,10,120.0,,,,,,,1.1166666666666665,1.1139028475711894,y,wt_ctrl,0.0833333333333333,,,,,,17,0.20216201038888099,
126,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean34,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.3666666666666666,44,120.0,13.5,0.5326086956521738,12.0,27.6,2.0,0.0166666666666666,0.7583333333333333,0.7627118644067796,y,wt_ctrl,0.3666666666666666,0.5326086956521738,,,,1.0,17,0.8895128457110766,0.6707832955950778
127,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean4,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.3916666666666666,47,120.0,,0.5892857142857143,34.0,56.0,1.0,0.0083333333333333,0.4499999999999999,0.5573770491803278,y,wt_ctrl,0.3916666666666666,0.5892857142857143,,,,1.0,17,0.9501614488277409,0.7421640253012596
128,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean6,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.3,36,120.0,,0.7760532150776053,36.0,45.1,1.0,0.0083333333333333,0.7249999999999999,0.7220822837951301,y,wt_ctrl,0.3,0.7760532150776053,,,,1.0,17,0.7277832373999719,0.977384592884814
129,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean7,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.2333333333333333,28,120.0,,0.4059040590405903,12.0,27.1,1.0,0.0083333333333333,0.4916666666666666,0.4931972789115646,y,wt_ctrl,0.2333333333333333,0.4059040590405903,,,,1.0,17,0.5660536290888669,0.5112076927044346
130,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean8,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.5,0.5272895467160037,y,wt_ctrl,0.0,,,,,,17,0.0,
131,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,Mean9,0.1,10450,500,4.0,2,y,0.0,0.0,7750,8950,0.3583333333333333,43,120.0,,0.7602339181286549,40.0,51.3,1.0,0.0083333333333333,0.7499999999999999,0.8222093452036032,y,wt_ctrl,0.3583333333333333,0.7602339181286549,,,,1.0,17,0.8692966446721885,0.9574612979254243
132,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean1,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4583333333333332,55,120.0,,0.4603580562659847,,,,,0.4583333333333332,0.4603580562659847,y,wt_ctrl,,,,,,1.0,38,0.7340129749768302,0.5450194591792438
133,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean11,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4083333333333333,49,120.0,24.700000000000003,0.4858688508013549,,,,,0.4083333333333333,0.4858688508013549,y,wt_ctrl,,,,,,1.0,38,0.6539388322520853,0.575221775075866
134,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean12,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3,36,120.0,,0.4471544715447154,,,,,0.3,0.4471544715447154,y,wt_ctrl,,,,,,1.0,38,0.4804448563484708,0.5293876905894145
135,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean13,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4916666666666666,59,120.0,,0.4882154882154882,,,,,0.4916666666666666,0.4882154882154882,y,wt_ctrl,,,,,,1.0,38,0.7873957367933271,0.5779999670439062
136,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean14,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5,60,120.0,3.9,0.4908158991643565,,,,,0.5,0.4908158991643565,y,wt_ctrl,,,,,,1.0,38,0.8007414272474513,0.5810786023576696
137,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean15,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.6916666666666667,83,120.0,,0.6902356902356902,,,,,0.6916666666666667,0.6902356902356902,y,wt_ctrl,,,,,,1.0,38,1.1076923076923078,0.8171723672000053
138,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean16,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4833333333333333,58,120.0,,0.482233502538071,,,,,0.4833333333333333,0.482233502538071,y,wt_ctrl,,,,,,1.0,38,0.7740500463392029,0.5709178739766781
139,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean17,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5916666666666667,71,120.0,,0.5937234944868534,,,,,0.5916666666666667,0.5937234944868534,y,wt_ctrl,,,,,,1.0,38,0.9475440222428174,0.7029112523671617
140,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean18,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4666666666666667,56,120.0,,0.4649196956889264,,,,,0.4666666666666667,0.4649196956889264,y,wt_ctrl,,,,,,1.0,38,0.7473586654309546,0.5504199995139305
141,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean19,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4083333333333333,49,120.0,,0.4778972520908004,,,,,0.4083333333333333,0.4778972520908004,y,wt_ctrl,,,,,,1.0,38,0.6539388322520853,0.5657841724122774
142,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean2,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.6083333333333333,73,120.0,,0.6075949367088608,,,,,0.6083333333333333,0.6075949367088608,y,wt_ctrl,,,,,,1.0,38,0.9742354031510657,0.7193336997099893
143,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean20,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5583333333333332,67,120.0,,0.5546218487394957,,,,,0.5583333333333332,0.5546218487394957,y,wt_ctrl,,,,,,1.0,38,0.8941612604263205,0.6566186817730888
144,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean21,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3083333333333333,37,120.0,50.7,0.518862370363661,,,,,0.3083333333333333,0.518862370363661,y,wt_ctrl,,,,,,1.0,38,0.49379054680259493,0.6142829144292702
145,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean22,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4166666666666666,50,120.0,,0.4206008583690986,,,,,0.4166666666666666,0.4206008583690986,y,wt_ctrl,,,,,,1.0,38,0.6672845227062093,0.49795077817907146
146,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean23,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5916666666666667,71,120.0,3.8,0.5903305558099075,,,,,0.5916666666666667,0.5903305558099075,y,wt_ctrl,,,,,,1.0,38,0.9475440222428174,0.6988943407967709
147,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean24,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5916666666666667,71,120.0,,0.5892255892255892,,,,,0.5916666666666667,0.5892255892255892,y,wt_ctrl,,,,,,1.0,38,0.9475440222428174,0.6975861671219558
148,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean25,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.2833333333333333,34,120.0,,0.3461538461538461,10.0,26.0,1.0,0.0083333333333333,0.2833333333333333,0.3461538461538461,y,wt_ctrl,,,,,,1.0,38,0.45375347544022243,0.4098127087290082
149,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean26,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.4916666666666666,59,120.0,,0.4853556485355648,,,,,0.4916666666666666,0.4853556485355648,y,wt_ctrl,,,,,,1.0,38,0.7873957367933271,0.5746141931783769
150,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean27,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.575,69,120.0,,0.5709487825356843,,,,,0.575,0.5709487825356843,y,wt_ctrl,,,,,,1.0,38,0.920852641334569,0.6759481938920483
151,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean28,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.325,39,120.0,,0.4,17.0,40.0,1.0,0.0083333333333333,0.325,0.4,y,wt_ctrl,,,,,,1.0,38,0.5204819277108435,0.47356135230907626
152,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean29,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.2916666666666666,35,120.0,,0.5502846299810246,,,,,0.2916666666666666,0.5502846299810246,y,wt_ctrl,,,,,,1.0,38,0.46709916589434647,0.6514838338217841
153,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean3,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.6416666666666666,77,120.0,4.800000000000001,0.6701403243664494,,,,,0.6416666666666666,0.6701403243664494,y,wt_ctrl,,,,,,1.0,38,1.0276181649675624,0.793381395609547
154,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean31,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5583333333333332,67,120.0,,0.5734144222415292,,,,,0.5583333333333332,0.5734144222415292,y,wt_ctrl,,,,,,1.0,38,0.8941612604263205,0.6788672730755655
155,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean32,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5083333333333333,61,120.0,4.4,0.5131673540429075,,,,,0.5083333333333333,0.5131673540429075,y,wt_ctrl,,,,,,1.0,38,0.8140871177015755,0.6075405653535745
156,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean33,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.5833333333333333,70,120.0,,0.5822784810126582,,,,,0.5833333333333333,0.5822784810126582,y,wt_ctrl,,,,,,1.0,38,0.9341983317886932,0.6893614622220731
157,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean34,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.6083333333333333,73,120.0,,0.6045340050377833,,,,,0.6083333333333333,0.6045340050377833,y,wt_ctrl,,,,,,1.0,38,0.9742354031510657,0.7157098523562865
158,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean35,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.3749999999999999,45,120.0,4.25,0.4061236563590953,12.0,29.0,3.0,0.025,0.3749999999999999,0.4061236563590953,y,wt_ctrl,,,,,,1.0,38,0.6005560704355883,0.48081116977529936
159,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean36,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.625,75,120.0,,0.6234203875315922,,,,,0.625,0.6234203875315922,y,wt_ctrl,,,,,,1.0,38,1.0009267840593141,0.738069504441273
160,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean37,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.25,30,120.0,,,,,,,0.25,,y,wt_ctrl,,,,,,,38,0.40037071362372567,
161,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean38,0.1,4450,500,4.0,1,y,0.0,0.0,3250,4450,0.8083333333333332,97,120.0,,0.8571428571428571,,,,,0.8083333333333332,0.8571428571428571,y,wt_ctrl,,,,,,1.0,38,1.2945319740500463,1.0147743263765918
